,Id,PID,Lot Frontage,Lot Area,Street,Overall Qual,Overall Cond,Home Age,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Age,Garage Cars,Garage Area,Garage Qual,Garage Cond,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Misc Val,Mo Sold,Yr Sold,SalePrice,Neighborhood Quality,Above Ground SF,Baths,Finished Basement,Finished Bsmt YN,Outdoor SF,Total Quality,Total Quality * Above Ground SF,Home Age^2,2nd Flr SF^2,Foundation_PConc,Neighborhood_NridgHt,Garage Finish_Unf,Garage Finish_Fin,Mas Vnr Type_None,Bsmt Exposure_Gd,Garage Type_Detchd,MS SubClass_60,Foundation_CBlock,Garage Type_Attchd,Sale Type_New,Exterior 1st_VinylSd,Exterior 2nd_VinylSd,Mas Vnr Type_Stone,Lot Shape_Reg,Bsmt Exposure_No,Paved Drive_Y,MS Zoning_RM,Lot Shape_IR1,Roof Style_Hip,Paved Drive_N,Neighborhood_NoRidge,Mas Vnr Type_BrkFace,Neighborhood_StoneBr,Roof Style_Gable,Electrical_SBrkr
1422,2682,903233220,51.0,6120,1,5,7,80,1984,0.0,3,4,3,3,1,0.0,1,0.0,741.0,741.0,4,1,741,583,0,1324,0.0,0.0,1,0,3,1,4,7,0,0,89.0,1.0,180.0,2,3,0,0,55,0,0,0,0,0,2,2006,110000,2,1324,1.05,0.0,0,0,15,19860,6400,339889,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1
1423,237,905426200,65.0,11479,1,6,7,60,1987,0.0,3,3,3,3,6,104.0,3,387.0,172.0,663.0,5,1,1074,0,0,1074,1.0,0.0,1,0,3,1,4,6,1,3,32.0,1.0,467.0,3,3,0,52,52,0,0,0,0,0,6,2010,144500,2,1074,1.7000000000000002,1785.0,1,52,16,17184,3600,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
1424,1666,527403310,63.0,9457,1,5,6,40,1990,0.0,3,3,3,3,5,566.0,1,0.0,359.0,925.0,3,1,1422,0,0,1422,1.0,0.0,1,0,3,1,3,7,0,0,31.0,2.0,576.0,3,3,252,0,0,0,0,0,0,0,9,2007,155000,3,1422,1.7000000000000002,2830.0,1,252,14,19908,1600,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
1425,2666,902400090,84.0,11340,1,6,5,87,1950,0.0,3,3,3,3,1,0.0,1,0.0,1200.0,1200.0,3,1,1200,0,0,1200,0.0,0.0,1,0,4,1,3,7,0,0,96.0,1.0,312.0,2,2,0,0,228,0,0,0,0,0,3,2006,125000,1,1200,1.05,0.0,0,0,15,18000,7569,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0
1426,662,535382100,60.0,7200,1,7,9,100,2008,0.0,4,4,3,3,1,0.0,1,0.0,560.0,560.0,5,1,930,760,0,1690,0.0,0.0,2,0,4,1,4,5,0,0,11.0,2.0,624.0,3,3,0,0,112,0,0,0,0,0,8,2009,156500,1,1690,2.1,0.0,0,0,18,30420,10000,577600,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1
1427,2490,532353180,88.0,8471,1,6,7,33,1995,46.0,3,3,4,4,5,506.0,1,0.0,0.0,506.0,3,1,1212,0,0,1212,1.0,0.0,1,0,3,1,3,6,1,3,41.0,2.0,492.0,3,3,292,12,0,0,0,0,0,0,7,2006,151000,3,1212,1.7000000000000002,2530.0,1,304,16,19392,1089,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1
1428,672,535403210,90.0,10454,1,6,6,53,1957,143.0,3,3,3,3,3,546.0,1,0.0,559.0,1105.0,4,1,1105,0,0,1105,0.0,0.0,1,0,3,1,3,5,0,0,62.0,1.0,308.0,3,3,0,0,0,0,0,0,0,0,4,2009,135000,3,1105,1.05,1638.0,1,0,15,16575,2809,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0
1429,2915,923226290,21.0,1484,1,4,4,38,1972,0.0,3,3,3,3,3,252.0,1,0.0,294.0,546.0,3,1,546,546,0,1092,0.0,0.0,1,1,3,1,3,5,0,0,47.0,1.0,253.0,3,2,0,0,0,0,0,0,0,0,5,2006,79400,1,1092,1.55,756.0,1,0,13,14196,1444,298116,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1
1430,452,528174050,47.0,6904,1,6,5,5,2005,240.0,4,3,4,3,5,836.0,1,0.0,522.0,1358.0,5,1,1358,0,0,1358,0.0,0.0,2,0,2,1,4,6,1,4,14.0,2.0,484.0,3,3,192,36,0,0,0,0,0,0,8,2009,213000,7,1358,2.1,4180.0,1,228,18,24444,25,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1
1431,321,916475110,85.0,14191,1,8,5,8,2002,0.0,4,3,4,3,1,0.0,1,0.0,967.0,967.0,5,1,993,915,0,1908,0.0,0.0,2,1,4,1,4,9,0,0,17.0,2.0,431.0,3,3,135,0,0,0,0,0,0,0,4,2010,202900,6,1908,2.6,0.0,0,135,20,38160,64,837225,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1
1432,2124,907131120,69.98255651419457,9531,1,6,5,12,1998,0.0,3,3,4,3,6,706.0,1,0.0,88.0,794.0,5,1,882,914,0,1796,1.0,0.0,2,1,3,1,3,7,0,0,21.0,2.0,546.0,3,3,0,36,0,0,0,0,0,0,5,2007,211000,5,1796,3.25,4236.0,1,36,16,28736,144,835396,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1
1433,1278,535456050,113.0,8513,1,5,5,49,1961,0.0,3,3,3,3,1,0.0,1,0.0,1800.0,1800.0,3,0,1800,0,0,1800,0.0,0.0,2,0,6,2,3,10,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,11,2008,130000,3,1800,2.1,0.0,0,0,14,25200,2401,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
1434,914,909251170,51.0,6171,1,6,6,85,1990,0.0,3,3,3,3,4,264.0,1,0.0,712.0,976.0,5,1,1160,448,0,1608,0.0,0.0,2,1,3,1,4,7,1,4,94.0,1.0,216.0,2,3,147,16,0,0,0,0,0,0,10,2009,137450,2,1608,2.6,1056.0,1,163,16,25728,7225,200704,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
1435,579,533352150,71.25308093106294,9991,1,4,4,34,1993,0.0,3,3,3,3,4,1116.0,1,0.0,165.0,1281.0,5,1,1620,0,0,1620,1.0,0.0,2,0,3,1,3,8,1,3,26.0,2.0,490.0,3,3,120,78,0,0,0,0,0,0,6,2009,150000,3,1620,2.75,4464.0,1,198,13,21060,1156,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1
1436,1418,905480240,60.0,9084,1,5,6,69,1950,0.0,3,3,3,2,2,236.0,3,380.0,0.0,616.0,3,0,616,495,0,1111,0.0,1.0,1,0,3,1,3,5,0,0,78.0,1.0,200.0,3,2,48,0,0,0,0,0,0,0,3,2008,95000,2,1111,1.25,1612.0,1,48,14,15554,4761,245025,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1
1437,1166,533213070,24.0,2280,1,7,5,11,1999,360.0,3,3,4,3,5,549.0,1,0.0,195.0,744.0,4,1,757,744,0,1501,0.0,0.0,2,1,3,1,3,6,0,0,20.0,2.0,440.0,3,3,0,0,0,0,0,0,0,0,8,2008,179400,6,1501,2.6,2745.0,1,0,17,25517,121,553536,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1
1438,1797,528458090,81.0,10411,1,5,5,3,2007,0.0,4,3,4,3,1,0.0,1,0.0,725.0,725.0,5,1,725,863,0,1588,0.0,0.0,3,0,3,1,4,8,0,0,12.0,2.0,561.0,3,3,0,0,0,0,0,0,0,0,7,2007,212109,6,1588,3.1500000000000004,0.0,0,0,17,26996,9,744769,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1
1439,2568,535105160,85.0,8500,1,5,3,49,1961,203.0,3,3,3,3,3,600.0,1,0.0,635.0,1235.0,3,1,1235,0,0,1235,0.0,0.0,1,0,2,1,3,6,0,0,58.0,2.0,480.0,3,3,0,0,0,0,0,0,0,0,12,2006,98600,3,1235,1.05,1800.0,1,0,14,17290,2401,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
1440,2075,905376090,92.10625342531536,17541,1,5,7,62,2005,0.0,3,4,3,4,4,300.0,1,0.0,109.0,409.0,5,1,1325,0,0,1325,0.0,0.0,2,0,3,1,4,6,1,3,23.0,2.0,576.0,3,3,0,42,0,0,0,0,0,0,7,2007,216000,2,1325,2.1,1200.0,1,42,15,19875,3844,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
1441,2445,528315080,83.0,9545,1,8,5,10,2000,322.0,4,3,4,3,6,505.0,1,0.0,655.0,1160.0,5,1,1205,1029,0,2234,1.0,0.0,2,1,3,1,4,7,1,3,19.0,3.0,768.0,3,3,0,50,0,0,0,0,0,0,6,2006,300000,7,2234,3.25,3030.0,1,50,20,44680,100,1058841,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1
1442,229,905109130,80.0,14000,1,7,5,14,1997,0.0,4,3,5,3,6,1201.0,1,0.0,105.0,1306.0,5,1,1306,954,0,2260,1.0,0.0,2,1,3,1,4,7,0,0,23.0,2.0,533.0,3,3,296,44,0,0,0,0,0,0,4,2010,328000,6,2260,3.25,7206.0,1,340,20,45200,196,910116,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
1443,1663,527402090,70.0,10500,1,5,7,39,2005,82.0,3,3,3,3,5,349.0,1,0.0,23.0,372.0,3,1,576,533,0,1109,0.0,1.0,1,0,3,1,3,5,0,0,48.0,1.0,288.0,3,3,35,0,0,0,0,0,0,0,12,2007,139000,3,1109,1.25,1745.0,1,35,14,15526,1521,284089,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
1444,2727,905202210,87.0,13050,1,5,6,47,1963,0.0,3,3,4,3,3,104.0,5,850.0,46.0,1000.0,5,1,1000,0,0,1000,1.0,0.0,1,0,1,1,3,4,2,3,26.0,2.0,575.0,3,3,238,0,148,0,0,0,0,0,4,2006,164000,6,1000,1.7000000000000002,4562.0,1,238,15,15000,2209,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1445,2226,909451130,24.0,1782,1,6,6,30,1980,0.0,3,4,4,3,6,330.0,1,0.0,186.0,516.0,4,1,529,516,0,1045,0.0,0.0,1,0,2,1,3,5,1,3,39.0,2.0,462.0,3,3,180,0,0,0,0,0,0,0,12,2007,123900,3,1045,1.05,1980.0,1,180,16,16720,900,266256,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1
1446,130,534450180,50.0,7207,1,5,7,52,2008,0.0,3,4,3,3,4,696.0,1,0.0,162.0,858.0,4,1,858,0,0,858,1.0,0.0,1,0,2,1,3,4,0,0,0.0,0.0,0.0,0,0,117,0,0,0,0,0,0,0,2,2010,116500,2,858,1.7000000000000002,2784.0,1,117,14,12012,2704,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
1447,1675,527427200,26.0,10943,1,6,5,13,1998,0.0,4,3,4,3,6,930.0,1,0.0,475.0,1405.0,5,1,1337,0,0,1337,1.0,0.0,2,0,2,1,4,5,1,3,22.0,2.0,522.0,3,3,0,68,0,0,0,0,0,0,10,2007,177000,3,1337,2.75,5580.0,1,68,18,24066,169,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
1448,2038,903457130,52.0,4330,1,4,6,52,1958,0.0,3,3,2,3,3,681.0,5,127.0,0.0,808.0,3,1,838,477,0,1315,1.0,0.0,2,0,3,1,3,5,0,0,61.0,2.0,436.0,3,3,0,0,0,0,0,0,0,0,2,2007,99500,1,1315,2.75,2678.0,1,0,12,15780,2704,227529,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1
1449,2416,528221010,102.0,11660,1,6,5,4,2006,0.0,4,3,4,3,1,0.0,1,0.0,1326.0,1326.0,5,1,1326,0,0,1326,0.0,0.0,2,0,3,1,4,6,0,0,13.0,2.0,427.0,3,3,100,0,0,0,0,0,0,0,7,2006,174190,4,1326,2.1,0.0,0,100,18,23868,16,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1
1450,2507,533212100,30.0,3180,1,7,5,5,2005,0.0,3,3,4,3,1,0.0,1,0.0,600.0,600.0,5,1,520,600,80,1200,0.0,0.0,2,1,2,1,4,4,0,0,14.0,2.0,480.0,3,3,0,166,0,0,0,0,0,0,6,2006,151000,6,1120,2.6,0.0,0,166,18,20160,25,360000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
1451,269,907290170,54.92772567222627,4435,1,6,5,7,2003,170.0,4,3,4,3,6,672.0,1,0.0,176.0,848.0,5,1,848,0,0,848,1.0,0.0,1,0,1,1,4,4,0,0,16.0,2.0,420.0,3,3,140,0,0,0,0,0,0,0,4,2010,143750,5,848,1.7000000000000002,4032.0,1,140,18,15264,49,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1
1452,981,923230200,50.0,7689,1,5,8,38,1972,0.0,3,3,4,3,6,720.0,4,76.0,0.0,796.0,4,1,796,0,0,796,0.0,1.0,1,0,2,1,3,4,0,0,21.0,1.0,336.0,3,3,138,0,0,0,0,0,0,0,7,2009,131900,4,796,1.25,4624.0,1,138,15,11940,1444,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
1453,2296,923230010,68.0,8286,1,5,7,33,1977,0.0,3,3,4,3,3,531.0,1,0.0,185.0,716.0,5,1,716,716,0,1432,1.0,0.0,1,1,3,1,3,6,1,4,42.0,2.0,531.0,3,3,0,136,0,0,240,0,0,0,6,2007,157000,4,1432,2.2,1593.0,1,136,15,21480,1089,512656,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1
1454,940,910202070,59.0,10690,1,5,7,90,1997,0.0,3,4,3,2,3,456.0,1,0.0,216.0,672.0,4,1,672,672,0,1344,0.0,0.0,1,0,3,1,3,6,0,0,55.0,1.0,468.0,3,2,0,128,218,0,0,0,0,0,7,2009,147000,1,1344,1.05,1368.0,1,128,14,18816,8100,451584,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0
1455,475,528235010,71.0,7795,1,7,5,6,2005,0.0,4,3,4,3,6,425.0,1,0.0,291.0,716.0,5,1,716,716,0,1432,1.0,0.0,2,1,3,1,4,6,1,4,15.0,2.0,432.0,3,3,100,51,0,0,0,0,0,0,7,2009,188500,4,1432,3.25,2550.0,1,151,19,27208,36,512656,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1
1456,2404,528174080,43.0,7052,1,7,5,5,2005,240.0,4,3,4,3,6,659.0,1,0.0,705.0,1364.0,5,1,1364,0,0,1364,1.0,0.0,2,0,2,1,4,6,1,4,14.0,2.0,484.0,3,3,192,36,0,0,0,0,0,0,6,2006,185850,7,1364,2.75,3954.0,1,228,19,25916,25,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1
1457,2491,532376080,69.36662837297361,9308,1,5,5,45,1965,0.0,3,3,3,3,3,554.0,1,0.0,430.0,984.0,3,1,984,0,0,984,0.0,0.0,1,0,3,1,3,5,0,0,54.0,1.0,310.0,3,3,0,0,0,0,0,0,0,0,7,2006,126000,3,984,1.05,1662.0,1,0,14,13776,2025,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1
1458,601,534275100,65.0,8125,1,5,7,51,1959,0.0,3,3,3,3,4,403.0,1,0.0,461.0,864.0,5,1,864,0,0,864,0.0,0.0,1,0,3,1,3,5,0,0,59.0,1.0,308.0,3,3,0,0,0,0,0,0,0,0,9,2009,118000,3,864,1.05,1612.0,1,0,14,12096,2601,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
1459,1640,527252050,61.0,8035,1,9,5,4,2006,165.0,4,3,5,3,6,797.0,1,0.0,815.0,1612.0,5,1,1612,0,0,1612,1.0,0.0,2,0,2,1,5,6,1,4,13.0,2.0,556.0,3,3,0,164,0,0,0,0,0,0,3,2007,319900,7,1612,2.75,4782.0,1,164,23,37076,16,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1
1460,2926,923275080,37.0,7937,1,6,6,26,1984,0.0,3,3,3,3,6,819.0,1,0.0,184.0,1003.0,3,1,1003,0,0,1003,1.0,0.0,1,0,3,1,3,6,0,0,35.0,2.0,588.0,3,3,120,0,0,0,0,0,0,0,3,2006,142500,4,1003,1.7000000000000002,4914.0,1,120,15,15045,676,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
1461,653,535354070,60.0,9600,1,5,6,60,1950,0.0,3,3,3,3,4,390.0,1,0.0,810.0,1200.0,3,1,1200,0,0,1200,0.0,0.0,1,0,3,1,3,6,0,0,69.0,1.0,246.0,3,3,126,0,0,0,0,0,0,0,8,2009,129900,3,1200,1.05,1560.0,1,126,14,16800,3600,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
1462,2406,528181030,48.0,6955,1,7,5,5,2006,94.0,4,3,4,3,1,0.0,1,0.0,1368.0,1368.0,5,1,1368,0,0,1368,0.0,0.0,2,0,2,1,4,6,1,4,14.0,2.0,474.0,3,3,132,35,0,0,0,0,0,0,9,2006,202500,7,1368,2.1,0.0,0,167,19,25992,25,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1
1463,2701,904100170,100.0,21370,1,5,5,60,1950,0.0,3,3,0,0,0,0.0,0,0.0,0.0,0.0,3,1,1640,0,0,1640,0.0,0.0,1,0,3,1,3,7,1,4,69.0,2.0,394.0,3,3,0,0,225,0,0,0,0,600,6,2006,131000,3,1640,1.05,0.0,0,0,11,18040,3600,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1464,1472,907295100,83.0,10126,1,6,5,13,1998,0.0,3,4,4,3,6,1593.0,2,162.0,83.0,1838.0,5,1,1838,0,0,1838,2.0,0.0,2,0,2,2,3,8,0,0,21.0,3.0,721.0,3,3,160,67,0,0,0,0,0,0,7,2008,185000,5,1838,3.4000000000000004,9882.0,1,227,16,29408,169,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1
1465,417,527455080,24.0,2364,1,6,5,32,1978,0.0,4,3,4,3,5,279.0,1,0.0,576.0,855.0,3,1,855,601,0,1456,0.0,0.0,2,1,3,1,3,6,1,3,41.0,2.0,440.0,3,3,147,0,0,0,0,0,0,0,4,2009,138000,3,1456,2.6,1395.0,1,147,17,24752,1024,361201,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
1466,2664,902329070,60.0,3600,1,6,7,100,1993,0.0,3,3,3,3,1,0.0,1,0.0,684.0,684.0,5,0,684,684,0,1368,0.0,0.0,1,0,3,1,3,7,0,0,89.0,1.0,216.0,3,2,0,158,0,0,0,0,0,0,10,2006,114504,1,1368,1.05,0.0,0,158,15,20520,10000,467856,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0
1467,283,908225320,52.0,8741,1,6,4,65,1950,0.0,3,3,3,2,2,94.0,1,0.0,641.0,735.0,3,1,798,689,0,1487,0.0,0.0,1,1,3,1,3,7,1,4,70.0,1.0,220.0,3,3,0,140,0,0,0,0,0,0,4,2010,113000,2,1487,1.55,188.0,1,140,15,22305,4225,474721,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0
1468,302,910202060,40.0,5436,1,4,8,88,2007,0.0,3,4,3,3,4,735.0,1,0.0,61.0,796.0,4,1,796,358,0,1154,1.0,0.0,1,0,3,1,4,7,0,0,97.0,1.0,240.0,3,3,0,96,0,0,0,0,0,0,5,2010,125500,1,1154,1.7000000000000002,2940.0,1,96,14,16156,7744,128164,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1
1469,2053,905102010,65.0,14149,1,5,8,46,2001,50.0,4,4,3,3,2,68.0,4,722.0,190.0,980.0,3,1,1020,0,0,1020,0.0,1.0,2,0,3,1,3,5,1,1,49.0,2.0,528.0,3,3,0,0,0,0,0,0,0,0,5,2007,165000,3,1020,2.3000000000000003,3024.0,1,0,15,15300,2116,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1
1470,2662,902325160,63.0,5000,1,5,4,110,1950,0.0,3,3,3,3,1,0.0,1,0.0,540.0,540.0,4,0,889,551,0,1440,0.0,0.0,1,0,3,1,3,6,0,0,79.0,1.0,352.0,2,3,0,0,77,0,0,0,0,0,4,2006,79000,1,1440,1.05,0.0,0,0,14,20160,12100,303601,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0
1471,99,533212060,24.0,2544,1,6,5,5,2005,216.0,4,3,4,3,6,376.0,1,0.0,224.0,600.0,5,1,600,636,0,1236,1.0,0.0,2,1,2,1,4,4,0,0,14.0,2.0,480.0,3,3,0,166,0,0,0,0,0,0,5,2010,152000,6,1236,3.25,2256.0,1,166,18,22248,25,404496,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1
1472,2674,903225090,50.0,5000,1,6,7,63,1950,0.0,3,4,3,3,5,399.0,1,0.0,605.0,1004.0,5,1,1004,660,0,1664,0.0,0.0,2,0,3,1,3,7,2,4,69.0,2.0,420.0,3,3,0,24,36,0,0,0,0,0,10,2006,159000,2,1664,2.1,1995.0,1,24,15,24960,3969,435600,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1
1473,1218,534428020,78.16362895498607,12493,1,4,5,50,1960,0.0,3,3,3,3,5,419.0,3,306.0,375.0,1100.0,3,1,1100,0,0,1100,1.0,0.0,1,0,3,1,3,6,1,1,59.0,1.0,312.0,3,3,355,0,0,0,0,0,0,0,4,2008,141000,3,1100,1.7000000000000002,3013.0,1,355,13,14300,2500,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1
1474,2547,534403400,72.29435855097462,10368,1,6,6,46,1964,112.0,3,3,3,3,5,260.0,2,748.0,0.0,1008.0,5,1,1488,0,0,1488,1.0,0.0,1,1,3,1,3,7,1,4,55.0,2.0,430.0,3,3,154,60,0,0,0,0,0,0,4,2006,167000,3,1488,2.2,2796.0,1,214,15,22320,2116,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1
1475,197,903227150,53.0,6360,1,5,6,68,1950,300.0,3,3,3,3,3,360.0,2,159.0,316.0,835.0,3,1,955,498,0,1453,0.0,0.0,1,1,3,1,4,7,2,2,77.0,1.0,240.0,3,3,0,0,35,0,148,0,0,0,3,2010,132000,2,1453,1.55,1398.0,1,0,15,21795,4624,248004,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0
1476,2091,906201022,114.0,10357,1,7,5,20,1991,0.0,4,3,4,3,6,738.0,1,0.0,172.0,910.0,4,1,1442,0,0,1442,1.0,0.0,2,0,3,1,4,6,1,3,29.0,2.0,719.0,3,3,0,244,0,0,0,0,0,0,5,2007,179900,4,1442,2.75,4428.0,1,244,19,27398,400,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
1477,87,532377060,70.77801527953825,9819,1,5,5,43,1967,31.0,3,4,3,3,4,450.0,1,0.0,432.0,882.0,3,1,900,0,0,900,0.0,0.0,1,0,3,1,3,5,0,0,49.0,1.0,280.0,3,3,0,0,0,0,0,0,0,0,2,2010,122000,3,900,1.05,1800.0,1,0,14,12600,1849,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1
1478,690,535476240,80.0,7936,1,6,6,47,1963,0.0,3,3,3,3,4,826.0,1,0.0,219.0,1045.0,3,1,1045,0,0,1045,1.0,0.0,1,0,3,1,3,6,1,2,56.0,1.0,264.0,3,3,0,0,0,0,0,0,0,0,4,2009,127000,3,1045,1.7000000000000002,3304.0,1,0,15,15675,2209,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
1479,2364,527427210,26.0,8773,1,6,5,8,2002,0.0,4,3,4,3,6,951.0,1,0.0,536.0,1487.0,5,1,1419,0,0,1419,1.0,0.0,2,0,2,1,4,4,0,0,17.0,2.0,543.0,3,3,196,68,0,0,0,0,0,0,9,2006,190000,3,1419,2.75,5706.0,1,264,18,25542,64,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
1480,2050,905100080,75.0,11235,1,5,5,46,1980,30.0,3,3,4,3,4,785.0,1,0.0,635.0,1420.0,4,1,1452,0,0,1452,1.0,0.0,1,0,2,1,3,6,1,3,55.0,2.0,572.0,3,3,92,0,88,0,0,0,0,0,11,2007,158450,3,1452,1.7000000000000002,3140.0,1,92,15,21780,2116,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1
1481,769,905101260,70.0,12886,1,5,6,47,1999,0.0,3,3,4,3,5,444.0,1,0.0,76.0,520.0,5,1,1464,0,0,1464,0.0,1.0,2,0,3,1,3,6,1,3,22.0,2.0,480.0,3,3,302,0,0,0,100,0,0,0,10,2009,175000,3,1464,2.3000000000000003,2220.0,1,302,15,21960,2209,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
